Min Confidence,rho=0.5
0.0,0.1150331733861244
0.1,0.1150331733861244
0.2,0.1150331733861244
0.3,0.1150331733861244
0.4,0.1150331733861244
0.5,0.08581572780140455
0.6,0.07524983079796083
0.7,0.0014444887144583424
0.8,0.0
0.9,0.0
1.0,0.0
