site type,truth site,proposal site,spatial overlap,temporal iot,temporal iop,min spatial distance,central spatial distance,max spatial distance,min temporal distance,central temporal distance,max temporal distance,truth activity start date,truth activity end date,proposal activity start date,proposal activity end date,model type
positive_excluded,BR_R002_0014,BR_R002_7005_test_2.0.0,,,,483.4898031229922,708.9121914084348,881.2364961513894,-846,-1116,-1386,2015-11-30,2015-11-30,2018-03-25,2019-09-16,point
