Min Confidence,rho=0.5
0.0,0.008064516129032258
0.1,0.008064516129032258
0.2,0.008064516129032258
0.3,0.008064516129032258
0.4,0.008064516129032258
0.5,0.005494505494505495
0.6,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
