Min Confidence,rho=0.5
0.0,0.08961951520262033
0.1,0.08961951520262033
0.2,0.08961951520262033
0.3,0.08961951520262033
0.4,0.08961951520262033
0.5,0.0769440591590599
0.6,0.008762384039647264
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
