Min Confidence,rho=0.5
0.0,0.0019949280171846664
0.1,0.0019949280171846664
0.2,0.0019949280171846664
0.3,0.0019949280171846664
0.4,0.0019949280171846664
0.5,0.001712365593071583
0.6,0.00019394833749724808
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
