Min Confidence,rho=0.5
0.0,0.00877336581857629
0.1,0.00877336581857629
0.2,0.00877336581857629
0.3,0.00877336581857629
0.4,0.00877336581857629
0.5,0.008257237653233123
0.6,0.0013420315241943377
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
