Min Confidence,rho=0.5
0.0,0.002610167599462039
0.1,0.002610167599462039
0.2,0.002610167599462039
0.3,0.002610167599462039
0.4,0.002610167599462039
0.5,0.002040697042147541
0.6,0.001832584574715383
0.7,2.7706935876906742e-05
0.8,0.0
0.9,0.0
1.0,0.0
